"","Artist","Track","Artist_no_featuring","artist_no_featuring_lower.x","artist_no_featuring_lower.y","track_lower_no_brackets.x","track_lower_no_brackets.y","track_lower_no_brackets_schar_ws.x","track_lower_no_brackets_schar_ws.y","artist mbid.x","artist mbid.y"
"87526","Simple Plan","I'd Do Anything","Simple Plan","simple plan","simple plan","i'd do anything","i'd do anything ","iddoanything","iddoanything","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87527","Simple Plan","I'd Do Anything","Simple Plan","simple plan","simple plan","i'd do anything","i'd do anything ","iddoanything","iddoanything","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87528","Simple Plan","I'd Do Anything","Simple Plan","simple plan","simple plan","i'd do anything","i’d do anything","iddoanything","iddoanything","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87529","Simple Plan","I'd Do Anything","Simple Plan","simple plan","simple plan","i'd do anything","i’d do anything ","iddoanything","iddoanything","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87569","Simple Plan","Perfect","Simple Plan","simple plan","simple plan","perfect","perfect","perfect","perfect","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87570","Simple Plan","Perfect","Simple Plan","simple plan","simple plan","perfect","perfect ","perfect","perfect","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87571","Simple Plan","Perfect","Simple Plan","simple plan","simple plan","perfect","perfect ","perfect","perfect","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87572","Simple Plan","Perfect","Simple Plan","simple plan","simple plan","perfect","perfect ","perfect","perfect","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87573","Simple Plan","Perfect","Simple Plan","simple plan","simple plan","perfect","perfect ","perfect","perfect","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87574","Simple Plan","Perfect","Simple Plan","simple plan","simple plan","perfect","perfect ","perfect","perfect","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87577","Simple Plan","Welcome To My Life","Simple Plan","simple plan","simple plan","welcome to my life","welcome to my life","welcometomylife","welcometomylife","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87578","Simple Plan","Welcome To My Life","Simple Plan","simple plan","simple plan","welcome to my life","welcome to my life","welcometomylife","welcometomylife","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87579","Simple Plan","Welcome To My Life","Simple Plan","simple plan","simple plan","welcome to my life","welcome to my life","welcometomylife","welcometomylife","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87580","Simple Plan","Welcome To My Life","Simple Plan","simple plan","simple plan","welcome to my life","welcome to my life ","welcometomylife","welcometomylife","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87581","Simple Plan","Welcome To My Life","Simple Plan","simple plan","simple plan","welcome to my life","welcome to my life ","welcometomylife","welcometomylife","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87582","Simple Plan","Welcome To My Life","Simple Plan","simple plan","simple plan","welcome to my life","welcome to my life ","welcometomylife","welcometomylife","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87583","Simple Plan","Welcome To My Life","Simple Plan","simple plan","simple plan","welcome to my life","welcome to my life ","welcometomylife","welcometomylife","b345af35-205e-4eca-8006-029e5c20127e","b345af35-205e-4eca-8006-029e5c20127e"
"87599","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87600","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87601","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87602","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87603","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87604","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87605","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87606","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87607","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87608","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87609","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87610","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87611","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87612","Sisqo","Incomplete","Sisqo","sisqo","sisqo","incomplete","incomplete ","incomplete","incomplete","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87617","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87618","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87619","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87620","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87621","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87622","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87623","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87624","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87625","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87626","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87627","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87628","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87629","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87630","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87631","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87632","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87633","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87634","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87635","Sisqo","Thong Song","Sisqo","sisqo","sisqo","thong song","thong song ","thongsong","thongsong","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87646","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got it get it","gottogetit","gotitgetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87647","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87648","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87649","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87650","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it ","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87651","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it ","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87652","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it ","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87653","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it ","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87654","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get it ","gottogetit","gottogetit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87655","Sisqo Featuring Make It Hot","Got To Get It","Sisqo","sisqo","sisqo","got to get it","got to get to it ","gottogetit","gottogettoit","25e0497c-faa4-4765-b232-baa20e5e35a7","25e0497c-faa4-4765-b232-baa20e5e35a7"
"87662","Sister Hazel","Change Your Mind","Sister Hazel","sister hazel","sister hazel","change your mind","change your mind","changeyourmind","changeyourmind","3b141e34-8c02-4074-b68a-7d64e3212acd","3b141e34-8c02-4074-b68a-7d64e3212acd"
"87663","Sister Hazel","Change Your Mind","Sister Hazel","sister hazel","sister hazel","change your mind","change your mind ","changeyourmind","changeyourmind","3b141e34-8c02-4074-b68a-7d64e3212acd","3b141e34-8c02-4074-b68a-7d64e3212acd"
"87669","Sixpence None The Richer","Don't Dream It's Over","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","don't dream it's over","don't dream its over","dontdreamitsover","dontdreamitsover","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87670","Sixpence None The Richer","Don't Dream It's Over","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","don't dream it's over","don’t dream it’s over","dontdreamitsover","dontdreamitsover","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87671","Sixpence None The Richer","Don't Dream It's Over","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","don't dream it's over","don’t dream it’s over ","dontdreamitsover","dontdreamitsover","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87672","Sixpence None The Richer","Don't Dream It's Over","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","don't dream it's over","don’t dream it’s over ","dontdreamitsover","dontdreamitsover","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87744","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87745","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87746","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87747","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87748","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87749","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87750","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87751","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87752","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87753","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87754","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87755","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87756","Sixpence None The Richer","Kiss Me","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","kiss me","kiss me ","kissme","kissme","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87779","Sixpence None The Richer","There She Goes","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","there she goes","there she goes","thereshegoes","thereshegoes","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87780","Sixpence None The Richer","There She Goes","Sixpence None The Richer","sixpence none the richer","sixpence none the richer","there she goes","there she goes ","thereshegoes","thereshegoes","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e","c2c70ed6-5f10-445c-969f-2c16bc9a4c2e"
"87794","Sleepy Brown Featuring OutKast","I Can't Wait","Sleepy Brown","sleepy brown","sleepy brown","i can't wait","can’t wait","icantwait","cantwait","e220955e-2810-4bbb-811b-6d30f62b6392","e220955e-2810-4bbb-811b-6d30f62b6392"
"87795","Sleepy Brown Featuring OutKast","I Can't Wait","Sleepy Brown","sleepy brown","sleepy brown","i can't wait","i can't wait","icantwait","icantwait","e220955e-2810-4bbb-811b-6d30f62b6392","e220955e-2810-4bbb-811b-6d30f62b6392"
"87910","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87911","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87912","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87913","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87914","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87915","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87916","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87917","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87918","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","all star ","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87919","Smash Mouth","All Star","Smash Mouth","smash mouth","smash mouth","all star","allstar","allstar","allstar","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87938","Smash Mouth","I'm A Believer","Smash Mouth","smash mouth","smash mouth","i'm a believer","i'm a believer","imabeliever","imabeliever","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87939","Smash Mouth","I'm A Believer","Smash Mouth","smash mouth","smash mouth","i'm a believer","i’m a believer","imabeliever","imabeliever","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87940","Smash Mouth","I'm A Believer","Smash Mouth","smash mouth","smash mouth","i'm a believer","i’m a believer ","imabeliever","imabeliever","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87945","Smash Mouth","Then The Morning Comes","Smash Mouth","smash mouth","smash mouth","then the morning comes","then the morning comes","thenthemorningcomes","thenthemorningcomes","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"87946","Smash Mouth","Then The Morning Comes","Smash Mouth","smash mouth","smash mouth","then the morning comes","then the morning comes","thenthemorningcomes","thenthemorningcomes","944e1036-8a03-4611-8aa0-31515a05c848","944e1036-8a03-4611-8aa0-31515a05c848"
"88139","Smilez & Southstar","Tell Me (What's Goin' On)","Smilez","smilez","smilez","tell me ","tell me","tellme","tellme","8804446a-482e-4108-abd0-713e31d59b15","8804446a-482e-4108-abd0-713e31d59b15"
"88140","Smilez & Southstar","Tell Me (What's Goin' On)","Smilez","smilez","smilez","tell me ","tell me ","tellme","tellme","8804446a-482e-4108-abd0-713e31d59b15","8804446a-482e-4108-abd0-713e31d59b15"
"88141","Smilez & Southstar","Tell Me (What's Goin' On)","Smilez","smilez","smilez","tell me ","tell me ","tellme","tellme","8804446a-482e-4108-abd0-713e31d59b15","8804446a-482e-4108-abd0-713e31d59b15"
"88142","Smilez & Southstar","Tell Me (What's Goin' On)","Smilez","smilez","smilez","tell me ","tell me ","tellme","tellme","8804446a-482e-4108-abd0-713e31d59b15","8804446a-482e-4108-abd0-713e31d59b15"
"88143","Smilez & Southstar","Tell Me (What's Goin' On)","Smilez","smilez","smilez","tell me ","tell me ","tellme","tellme","8804446a-482e-4108-abd0-713e31d59b15","8804446a-482e-4108-abd0-713e31d59b15"
"88144","Smilez & Southstar","Tell Me (What's Goin' On)","Smilez","smilez","smilez","tell me ","tell me ","tellme","tellme","8804446a-482e-4108-abd0-713e31d59b15","8804446a-482e-4108-abd0-713e31d59b15"
"88160","Smokie Norful","I Need You Now","Smokie Norful","smokie norful","smokie norful","i need you now","i need you now","ineedyounow","ineedyounow","a66ab26a-ea04-4134-ae67-97e64d33f6fe","a66ab26a-ea04-4134-ae67-97e64d33f6fe"
"88171","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha church to da palace","fromthachuuuchtodapalace","fromthachurchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88172","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha chuuuch to da palace","fromthachuuuchtodapalace","fromthachuuuchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88173","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha chuuuch to da palace","fromthachuuuchtodapalace","fromthachuuuchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88174","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha chuuuch to da palace ","fromthachuuuchtodapalace","fromthachuuuchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88175","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha chuuuch to da palace ","fromthachuuuchtodapalace","fromthachuuuchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88176","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha chuuuch to da palace ","fromthachuuuchtodapalace","fromthachuuuchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88177","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha chuuuch to da palace ","fromthachuuuchtodapalace","fromthachuuuchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88178","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from tha chuuuch to tha palace","fromthachuuuchtodapalace","fromthachuuuchtothapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88179","Snoop Dogg","From Tha Chuuuch To Da Palace","Snoop Dogg","snoop dogg","snoop dogg","from tha chuuuch to da palace","from the chuuuch to da palace","fromthachuuuchtodapalace","fromthechuuuchtodapalace","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88180","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88181","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg ","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88182","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg ","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
"88183","Snoop Dogg","Snoop Dogg","Snoop Dogg","snoop dogg","snoop dogg","snoop dogg","snoop dogg ","snoopdogg","snoopdogg","f90e8b26-9e52-4669-a5c9-e28529c47894","f90e8b26-9e52-4669-a5c9-e28529c47894"
